	DocName	Text	Agitation	Anger	Fear	Joy	Love	Sadness	Context	ID	label
1822	Freude! Freude! Schüler, Gustav	"So kommt und jauchzt! Das ist des Lebens Sinn.
Denn Angst und Gram und Weinen taugt zu nichts.
Gebt wie ein wunschlos Kind die Seele hin:
So spielt ihr euch hinein ins Meer des Lichts."	0.0	0.0	1.0	1.0	0.0	1.0	"Freude! Freude!
Schüler, Gustav So kommt und jauchzt! Das ist des Lebens Sinn.
Denn Angst und Gram und Weinen taugt zu nichts.
Gebt wie ein wunschlos Kind die Seele hin:
So spielt ihr euch hinein ins Meer des Lichts."	l0030399	FEAR#JOY#SADNESS
3435	Und doch, obwohl ein jeder von sich strebt Rilke, Rainer Maria [alt. Rilke, Rainer-Maria]	"Und doch, obwohl ein jeder von sich strebt
wie aus dem Kerker, der ihn haßt und hält, —
es ist ein großes Wunder in der Welt:
ich fühle: alles Leben wird gelebt."	0.0	1.0	0.0	0.0	0.0	0.0	"Und doch, obwohl ein jeder von sich strebt
Rilke, Rainer Maria [alt. Rilke, Rainer-Maria] Und doch, obwohl ein jeder von sich strebt
wie aus dem Kerker, der ihn haßt und hält, —
es ist ein großes Wunder in der Welt:
ich fühle: alles Leben wird gelebt."	l00180130	ANGER
3346	Christnacht Scheffel, Victor von [alt. Scheffel, Joseph Victor von]	"Die Pfaffheit sung mit Orgelschall:
„Dem Herrn sei Preis und Minne,
Und Fried im Thal den Menschen all
Von gutem Sinne.“
Da hat ihr freies Haupt der Wucht
der Hüllen sich entwunden,
Da hat ihr Auge meins gesucht
Und auch gefunden.
Ein langer vielberedter Blick
Erzählte stumm ein ganz Geschick
Von freudlos öden Tagen
Und Plagen."	0.0	0.0	0.0	0.0	1.0	1.0	"Christnacht
Scheffel, Victor von  Dass ich nach langer Trennung Leid
Die Gute durfte schauen,
Das war in weinachtheilger Zeit
Vor Tagesgrauen.
Da rief der erste Hahnenkrȃt
Die Schläfer aus den Betten,
Mit Lichtlein schlichen aus der Stadt
Die Fraun zur Metten.
Als wie Knechts Ruprechts Mummgestalt
Kam sie vom Berg zum Dom gewallt,
In Pelzwerk Stirn und Ohren
Verloren. Die Pfaffheit sung mit Orgelschall:
„Dem Herrn sei Preis und Minne,
Und Fried im Thal den Menschen all
Von gutem Sinne.“
Da hat ihr freies Haupt der Wucht
der Hüllen sich entwunden,
Da hat ihr Auge meins gesucht
Und auch gefunden.
Ein langer vielberedter Blick
Erzählte stumm ein ganz Geschick
Von freudlos öden Tagen
Und Plagen."	l00160247	LOVE#SADNESS
4801	ICH BIN JA NOCH EIN KIND FRANZ WERFEL l00300182	"Bis daß ich erst in jedem Lumpen starb,
In jeder Katz’ und jedem Gaul verreckte,
Und ein Soldat, im Wüstendurst verdarb.
Bis, grauser Sünder ich, das Sakrament weh auf der Zunge schmeckte,
Bis ich den aufgefreßnen Leib aus bitterm Bette streckte,
Nach der Gestalt, die ich verhöhnt umwarb!"	0.0	1.0	0.0	0.0	0.0	1.0	"Nie war ich Seemann, wenn das Öl ausgeht,
Wenn die tausend Wasser die Sonne verhöhnen,
Wenn die Notschüsse dröhnen,
Wenn die Rakete zitternd aufsteht.
Nie warf ich mich, Dich zu versöhnen,
O Herr, aufs Knie zum letzten Weltgebet. Nie war ich ein Kind, zermalmt in den Fabriken
Dieser elenden Zeit, mit Ärmchen, ganz benarbt!
Nie hab’ ich im Asyl gedarbt,
Weiß nicht, wie sich Mütter die Augen aussticken,
Weiß nicht die Qual, wenn Kaiserinnen nicken,
Ihr alle, die ihr starbt, ich weiß nicht, wie ihr starbt! Kenn’ ich die Lampe denn, kenn’ ich den Hut,
Die Luft, den Mond, den Herbst und alles Rauschen
Der Winde, die sich überbauschen,
Ein Antlitz böse oder gut?
Kenn’ ich der Mädchen stolz und falsches Plauschen?
Und weiß ich, ach, wie weh ein Schmeicheln tut? Du aber, Herr, stiegst nieder, auch zu mir.
Und hast die tausendfache Qual gefunden,
Du hast in jedem Weib entbunden,
Und starbst im Kot, in jedem Stück Papier,
In jedem Zirkusseehund wurdest Du geschunden,
Und Hure warst Du manchem Kavalier! O Herr, zerreiße mich!
Was soll dies dumpfe, klägliche Genießen?
Ich bin nicht wert, daß Deine Wunden fließen.
Begnade mich mit Martern, Stich um Stich!
Ich will den Tod der ganzen Welt einschließen.
O Herr, zerreiße mich! Bis daß ich erst in jedem Lumpen starb,
In jeder Katz’ und jedem Gaul verreckte,
Und ein Soldat, im Wüstendurst verdarb.
Bis, grauser Sünder ich, das Sakrament weh auf der Zunge schmeckte,
Bis ich den aufgefreßnen Leib aus bitterm Bette streckte,
Nach der Gestalt, die ich verhöhnt umwarb!"	l00300182	ANGER#SADNESS
7762	Zwei Proletarier Sigismund, Berthold	"Ich werde spurlos von hinnen gehn,
Nichts, was ich schaffe, wird bestehn.
Mein Leben gleicht den Wellenringen,
Die um den Stein im See sich schlingen;
Es verschwimmt die letzte Kräutselspur,
Und spiegelglatt ist der blanke Azur.
Ein Neuer kommt, der mich belacht;
Der neuen Lehrer neues Wissen
Hat alten Glauben eingerissen,
Er geht ans Werk mit erträumter Macht.
Wird dir nicht besser gehn, hab' Acht! —"	0.0	1.0	0.0	0.0	0.0	0.0	"Ich habe mir's sauer werden lassen
Bei der Lampe geisterbleichem Strahl,
Im düstern Stüblein, in dumpfen Classen;
Im grausigen, schaurigen Leichensaal
Hab' ich studirt, wenn draußen die Sonne
Mit goldenen Fäden zog die Menge
Aus der schattig düsteren Straßen Enge
In die grünende, jubelnde Maienwonne.
Den sonnigen Morgen, die sternige Nacht
Hab' ich dienend im Lazarethe verbracht;
Zuschauen mußt' ich an Leidensbetten,
Wo den Dulder die gräßliche Schlange umringt,
Am Ufer stand ich, und konnte nicht retten
Den Armen, den wirbelnd der Strudel verschlingt.
Anhören mußt' ich der Mutter Klagen
Um des lieben Sohnes brechendes Herz:
Gott weiß, was ich lernte in jungen Tagen,
Ich hab' es erkauft mit bitterem Schmerz. Er lernte vom Vater hauen den Stein,
Und hat er gefugt der Quader Bau,
Dann zeigt er's mit Stolz der lächelnden Frau:
Dies ist mein Werk, ich erbaut' es allein! O könnt' ich, wie er, stolz preisen mein Thun,
Wie er, am Abend zufrieden ruhn!
Ich weiß, am belobten Meisterstück
Vollbrachte das Beste das blinde Glück.
Ihr rühmet die rettende Kunst so viel,
Die umschattete Augen zum Licht ließ genesen;
Und doch ist's ein rollendes Würfelspiel,
Verdienstlos bin ich Gewinner gewesen.
Das Mütterlein legte mir ohne Bangen
Ihr Kleinod in die Arme zum Schutz,
Ich hielt's, wie mein eigenes Kind, umfangen,
Da entriß mir's der Räuber mit höhnischem Trutz.
O grauer Nebel der Wissenschaft,
Von schwachem Flimmern trüb erhellt,
Du machst die Ohnmacht nicht zur Kraft,
Herr bleibt der Tod auf der Erdenwelt! — Ich schreit' entgegen dem Kämmerlein,
Dem einsamen, ohne süßes Behagen.
Mein wartet nicht freundlichen Lichtes Schein,
Kein heiterer Gruß wird Willkommen mir sagen.
Fast preis' ich mich glücklich, daß ich allein
Mich habe durch's rauhe Leben zu schlagen.
Meines Lebens schmales, leichtes Boot
Trägt seinen Steuermann nur zur Noth. Er aber, der formet zum Quader den Stein,
Behaglich sitzt er im eignen Kahn.
Und setzt ihm das Schicksal noch mehr hinein,
Er rudert sie durch auf der schwankenden Bahn.
Flachsköpfige Buben, sie wachsen schnell,
Bald tragen sie ihm das Essen hinaus,
Und spielen im Steinbruch den Maurergesell.
Er lehrt sie des Schlägels und Meißels Gebrauch,
Bald werden sie seiner Arbeit Genossen,
Bald schaffen als rüstige Maurer sie auch,
Und klimmen empor des Handwerks Sprossen.
Er kann sie nach seinem Herzen gewöhnen,
Und lebt noch Menschenalter fort
In seinen Söhnen und ihren Söhnen.
Treu erbet sich fort des Vaters Wort,
Gleich einem alten köstlichen Buch;
Der Enkel lernet vom Vater wieder
Großvaters fröhliche Wanderlieder,
Des Alten kernigen Lieblingsspruch. Ich werde spurlos von hinnen gehn,
Nichts, was ich schaffe, wird bestehn.
Mein Leben gleicht den Wellenringen,
Die um den Stein im See sich schlingen;
Es verschwimmt die letzte Kräutselspur,
Und spiegelglatt ist der blanke Azur.
Ein Neuer kommt, der mich belacht;
Der neuen Lehrer neues Wissen
Hat alten Glauben eingerissen,
Er geht ans Werk mit erträumter Macht.
Wird dir nicht besser gehn, hab' Acht! —"	l0080517	ANGER
5005	DER GOTT DER STADT GEORG HEYM l00300005	"Vom Abend glänzt der rote Bauch dem Baal,
Die großen Städte knieen um ihn her.
Der Kirchenglocken ungeheure Zahl
Wogt auf zu ihm aus schwarzer Türme Meer."	0.0	1.0	0.0	0.0	0.0	0.0	"DER GOTT DER STADT Auf einem Häuserblocke sitzt er breit.
Die Winde lagern schwarz um seine Stirn.
Er schaut voll Wut, wo fern in Einsamkeit
Die letzten Häuser in das Land verirrn. Vom Abend glänzt der rote Bauch dem Baal,
Die großen Städte knieen um ihn her.
Der Kirchenglocken ungeheure Zahl
Wogt auf zu ihm aus schwarzer Türme Meer."	l00300005	ANGER
4742	An die Mädchen Boesch, Anton	"Doch man schweigt vom bösen Frostwind,
Von des Todes kaltem Neid,
Und man schweigt, daß tausend Blumen
Sterben in Vergessenheit."	0.0	1.0	0.0	0.0	0.0	1.0	"An die Mädchen
Boesch, Anton Man vergleicht euch mit den Blumen,
Tausendfarbig, mannigfalt,
So des Schöpfers Odem zaubert
Auf die Fluren, in den Wald. Doch man schweigt vom bösen Frostwind,
Von des Todes kaltem Neid,
Und man schweigt, daß tausend Blumen
Sterben in Vergessenheit."	l00130354	ANGER#SADNESS
1306	Waldlied Möbius, Paul	"Reh und Vöglein wohlgeborgen
Finden in dir warmes Zelt;
Müden nimmst du gern die Sorgen,
Die so emsig schafft die Welt.
Wald, du lieber, grüner Wald,
Ach wie bald, ja wie bald,
Scheuchest du mit deinem Segen
Haß und Groll so weit zurück,
Daß uns blühet allerwegen
Neuer Liebe Lust und Glück!"	0.0	1.0	0.0	1.0	1.0	1.0	"Waldlied
Möbius, Paul Grüner Wald, mit deinem Rauschen
Stillest du der Seele Drang;
Fern den Menschen laß mich lauschen
Deiner Lieder trautem Klang!
Wald, du lieber, grüner Wald,
Ach wie bald, ja wie bald
Lernt in dir man wieder glauben,
Was der Klugheit eitles Wort,
Was uns Kleinmut wollte rauben
Aus des Herzens heil'gem Hort. Reh und Vöglein wohlgeborgen
Finden in dir warmes Zelt;
Müden nimmst du gern die Sorgen,
Die so emsig schafft die Welt.
Wald, du lieber, grüner Wald,
Ach wie bald, ja wie bald,
Scheuchest du mit deinem Segen
Haß und Groll so weit zurück,
Daß uns blühet allerwegen
Neuer Liebe Lust und Glück!"	l00130220	ANGER#JOY#LOVE#SADNESS
1790	Die Harfe Dehmel, Richard l00170055	"Die Harfe
Dehmel, Richard"	0.0	0.0	0.0	0.0	0.0	0.0	"Die Harfe
Dehmel, Richard"	l00170055	NONE
3225	Einst wirst du schlummern Traeger, Albert	"Vergehe nicht in Angst und Qual,
Es eilt die Stunde, dich zu retten;
Vier Bretter nur braucht's dünn und schmal,
Ein müdes Menschenherz zu betten."	0.0	0.0	1.0	1.0	0.0	1.0	"Einst wirst du schlummern
Traeger, Albert Ob Nachts auch thränenfeucht dein Pfühl,
Und heiß die ruhelosen Lider,
Einst wirst du schlummern sanft und kühl,
Und keine Sorge deckt dich wieder. Vergehe nicht in Angst und Qual,
Es eilt die Stunde, dich zu retten;
Vier Bretter nur braucht's dünn und schmal,
Ein müdes Menschenherz zu betten."	l00200295	FEAR#JOY#SADNESS
6073	Ach, wer weiß, wie bald es aus ist Hammer, Julius	"Ach, wer weiß, wie bald es aus ist
Mit der Lust an frohen Scherzen!
Tief herabgebrannte Kerzen
Deuten, daß nicht jung der Schmaus ist.
So auch sinkt das Licht im Herzen,
Bis es drinnen dunkler Graus ist,
Und es kommt der Schwarm der Schmerzen,
Der kein Freund von Saus und Braus ist,
Jede Freude auszumerzen,
Bis es still wie eine Maus ist.
Doch noch wie von blanken Erzen
Festgefügt dies Leibesbaus ist,
Und noch soll kein Rost mir schwärzen
Diese Brust, die starken Bau's ist!
Mag, wer will, den niederwärtsen
Weg gehn, der voll gift'gen Tbau's ist:
Ich bleib', alte Lust im Herzen,
Obenauf, bis alles aus ist,
Und es nach den ird'scben Scherzen
Zeit zum frommen Himmelsschmaus ist."	0.0	0.0	0.0	1.0	0.0	1.0	"Ach, wer weiß, wie bald es aus ist
Hammer, Julius Ach, wer weiß, wie bald es aus ist
Mit der Lust an frohen Scherzen!
Tief herabgebrannte Kerzen
Deuten, daß nicht jung der Schmaus ist.
So auch sinkt das Licht im Herzen,
Bis es drinnen dunkler Graus ist,
Und es kommt der Schwarm der Schmerzen,
Der kein Freund von Saus und Braus ist,
Jede Freude auszumerzen,
Bis es still wie eine Maus ist.
Doch noch wie von blanken Erzen
Festgefügt dies Leibesbaus ist,
Und noch soll kein Rost mir schwärzen
Diese Brust, die starken Bau's ist!
Mag, wer will, den niederwärtsen
Weg gehn, der voll gift'gen Tbau's ist:
Ich bleib', alte Lust im Herzen,
Obenauf, bis alles aus ist,
Und es nach den ird'scben Scherzen
Zeit zum frommen Himmelsschmaus ist."	l0080215	JOY#SADNESS
4559	Laurella Heyse, Paul l00160140	"Was wirst du nur so zornig roth,
Lachen die Bursche, die frechen?
Warum erschrickst du bis in den Tod,
Hörst du von Liebe sprechen?"	0.0	1.0	1.0	1.0	1.0	0.0	"Laurella
Heyse, Paul Du bist noch wild, du bist noch scheu,
Nur von der Mutter gezähmt,
Du weisst noch nichts von Lieb und Treu,
Was Menschen entzückt und grämt. Du lässest dein Haar in die Stirne wehn
Und tief deine Wimper sich senken.
Kein Mann, kein Mädchen soll erspähn,
Was deine Augen sich denken. Was beissest du in die Orangenfrucht
Mit weissen Zähnen so heftig?
Was wirfst du den Arm in des Tanzes Flucht
Um des Schwesterchens Leib so kräftig? Was wirst du nur so zornig roth,
Lachen die Bursche, die frechen?
Warum erschrickst du bis in den Tod,
Hörst du von Liebe sprechen?"	l00160140	ANGER#FEAR#JOY#LOVE
6127	Verlassen Dransfeld, Hedwig l00140069	"Doch wie das Dunkel so traulich
Mir um die Seele sich schlingt,
Mutter, als wollt es verbergen,
Was in mir zittert und ringt."	0.0	1.0	0.0	0.0	0.0	1.0	"Verlassen
Dransfeld, Hedwig Wie in der Silberkaskade
Glitzernd die Sonne sich bricht! —
Mutter, o schließe das Fenster,
Mutter, mich tötet das Licht. Leg auf die glühenden Augen,
Mutter, die kühlende Hand,
Mutter, o lehr mich vergessen,
Daß meine Sonne entschwand. Leuchtender Tag ist's gewesen,
Ganz wie zum Lieben gemacht,
Aber die Nacht ist gekommen,
Mutter, die dunkelste Nacht. Seit ich am sonnigen Hange
Ströme des Glückes einst sog,
Mutter, da haß ich die Sonne,
Weil sie mich schmeichelnd betrog. Doch wie das Dunkel so traulich
Mir um die Seele sich schlingt,
Mutter, als wollt es verbergen,
Was in mir zittert und ringt."	l00140069	ANGER#SADNESS
4377	Die Genien der Menschheit Lingg, Hermann l00130441	"„Und ich,“ rief ein Dritter, „ich bin zu Schiff
Und bin in der Stürme Gefahren
Bei der Männer vereinten, mutigen Scharen.
Auch gegen des Feuers Übergriff,
Auch im Bergschacht, im Kohlendampf,
Mit der länderdurchfurchenden Züge Lenkern,
Mit der Forschung unermüdlichen Denkern,
Überall führ' ich den edlen Kampf
Gegen der Elemente blinde Wut,
Werke des Friedens nur nenn' ich gut.
Planken und Bretter
Splittern im Sturmgetos,
Mutige Retter
Binden die Boote los.
Hilfreich sein — das allein ist groß!“"	0.0	0.0	0.0	0.0	0.0	0.0	"„Und ja, er hat recht,“ spricht gewitterschwer
Die Wolke hierauf, „er soll streiten;
Ich will ihm die Wege bereiten,
Ich schick den Hagelschauer vor ihm her,
Dann kann er schreiten
Mit seiner Elefanten und Bogenschützen Heer
Und ungehindert zu Tode reiten,
Denn seiner Ehre Geltung wiegt mehr
Als alle die Ähren, die da sprießen,
Wovon an ihrem Herde
Die Menschen ihr Brot genießen,
Auch düngt er ja nur die Erde
Mit Blutvergießen.“ „Heil ihm!“ jauchzen Trompeten des Siegs,
„Heil ihm!“ die gefüllten Pokale
Und all' die großen Tugenden des Kriegs
Mit wehendem Banner, im glänzenden Stahle,
Der trotzige Mut, der sich im Grauen
Der Schlacht bewährt, des Geistes Kraft
In seiner strahlendsten Eigenschaft,
Im Lenken der Massen und Überschauen,
Und, wenn schon die Todeswunde klafft,
Noch im unerschütterten Selbstvertrauen. Doch wehrend erhebt sich dagegen die Hand
Des Fleißes am Pflug, der Armen
Zufriednes Genügen, die Freude, das Band
Des Blutes, alles schmäht ihn, nur das Erbarmen
Geht mit ihm, aber weinend im Trauergewand.
„Wen kümmert noch,“ sagt es, „nach Jahren,
Was unterging an Leben und Menschenglück,
Worüber die Sichelwagen weggefahren?
Nur Namen in Steinen blieben zurück,
Ein Frösteln der welken Kränze
Und über Grabblumen der Schatten Spur.
Wer fragt, ob denn die Natur
Noch immer geduldig ergänze,
Was frevelnd der Mensch zerstört, zertritt?
Ist sie die stumme, trauernde Niobe nur,
Ohnmächtig, oder fühlt sie nicht mit?“ Doch dort, wo niemals noch Blut geflossen,
Auf höchster Gebirge Graten,
Da stürmen heran auf Flügelrossen,
Hellschimmernd wie der Stern am Pol,
Die Genien guter Thaten,
Um über der Menschheit Wohl
Und ihre Zukunft zu beraten. „Ich,“ beginnt einer im Lichtgewand,
„Schlachtfelder durcheil' ich, ich suche
Neu zu verknüpfen das Band
Der Völkereintracht, das vom Fluche
Des Krieges zerrissen; ich biete die Hand
Zum Frieden über Schutt und Rauch,
Wenn das geordnete Mordwerk vorbei;
Aus sterbenden Blicken und letztem Hauch
Samml' ich die von Schwertern, vom Todesblei
Zerschnittnen Leben, die verlornen
Gedanken, die im Kampfgeschrei
Erstickten Gefühle, — den Ungebornen
Bewahr' ich sie — denn keine Sekunde
Von dem, was Gutes ein Mensch gedacht,
Gewollt, gestrebt, geht mir zu Grunde,
Es wird durch mich neu zum Leben gebracht.
So hinter den blutigen Schnittern
Schreit' ich durchs Schlachtfeld, ich bin
In ihren Stürmen und Ungewittern
Der Menschheit Ährenleserin.
Über dem Kriegsgeschrei
Ruf' ich die Psalmen.
Friede den Völkern sei —
Hütten und Halmen!“
„Und ich,“ spricht ein Flammender, „ich wehre
Der Lüge, dem Vampir, der Schar,
Die nächtlich über dem stummen Heere
Emporsteigt, um den Altar
Dem Götzen des Stolzes aufzurichten,
Ich rufe der Zeit und dem nagenden Frost,
Auf daß sie das Denkmal, daß sie mit Rost
Die prahlende Schrift in Erz vernichten.“ „Und ich,“ rief ein Dritter, „ich bin zu Schiff
Und bin in der Stürme Gefahren
Bei der Männer vereinten, mutigen Scharen.
Auch gegen des Feuers Übergriff,
Auch im Bergschacht, im Kohlendampf,
Mit der länderdurchfurchenden Züge Lenkern,
Mit der Forschung unermüdlichen Denkern,
Überall führ' ich den edlen Kampf
Gegen der Elemente blinde Wut,
Werke des Friedens nur nenn' ich gut.
Planken und Bretter
Splittern im Sturmgetos,
Mutige Retter
Binden die Boote los.
Hilfreich sein — das allein ist groß!“"	l00130441	NONE
6876	„Täubchen, das...“ Lasker-Schüler, Else l0030250	"Mein Herz ist die tote Mutter,
Und meine Augen sind traurige Kinder,
Die über die Lande gehen."	0.0	0.0	0.0	0.0	0.0	1.0	"„Täubchen, das...“
Lasker-Schüler, Else „Täubchen, das in seinem eignen Blute schwimmt.“ Als ich also diese Worte an mich las,
Erinnerte ich mich
Tausend Jahre meiner. Eisige Zeiten verschollen — Leben vom Leben,
Wo liegt mein Leben —
Und träumt nach meinem Leben. Ich lag allen Tälern im Schoß,
Umklammerte alle Berge,
Aber nie meine Seele wärmte mich. Mein Herz ist die tote Mutter,
Und meine Augen sind traurige Kinder,
Die über die Lande gehen."	l0030250	SADNESS
2859	Ach, du fliehst vergebens Geibel, Emanuel	"Muth, der sturmentgegen
Neuen Pfad sich bahnt,
Demuth, die den Segen
Auch im Trübsal ahnt."	0.0	0.0	0.0	0.0	0.0	0.0	"Ach, du fliehst vergebens,
Was dich härmt und kränkt;
Keinem wird des Lebens
Bittrer Zoll geschenkt. Wenn der erste süße
Jugendleichtsinn schwand,
Bleibt dir an die Füße
Stets ein Weh gebannt. Zu den höchsten Matten,
Unter's stillste Dach
Wandelt, wie dein Schatten,
Dir die Sorge nach; Mischt zu jedem Glanze
Sich als Nebel still,
Nagt an jedem Kranze,
Der dir blühen will; Bis du, unter Schmerzen,
An durchkämpftem Tag
Dir errangst im Herzen,
Was sie bänd'gen mag: Muth, der sturmentgegen
Neuen Pfad sich bahnt,
Demuth, die den Segen
Auch im Trübsal ahnt."	l00200157	NONE
4792	ICH BIN JA NOCH EIN KIND FRANZ WERFEL l00300182	ICH BIN JA NOCH EIN KIND	0.0	0.0	0.0	0.0	0.0	0.0	ICH BIN JA NOCH EIN KIND	l00300182	NONE
3979	Mädchenlieder Güthner, Nina [Pseud. Waldburg, Nina von]	"Ja, ich beneide diese lauen Lüfte,
Die tändelnd dir die heißen Schläfe kühlen;
Nicht sehen kann ich, ohne Neid zu fühlen,
Wie sie die goldnen Locken dir zerwühlen!"	0.0	1.0	0.0	0.0	1.0	0.0	"Mädchenlieder
Güthner, Nina [Pseud. Waldburg, Nina von] O nach dem hellen Sterngefunkel,
O nach der goldnen Sonnenpracht,
Gib meinem Herzen nicht dies Dunkel
Und nicht die stille bange Nacht! O tödte mich, wenn deine Gluten
Mit schnöder Asche sich bedeckt;
Laß langsam nicht ein Herz verbluten,
Das du zum Leben erst erweckt! Das Leben ist ein banger Traum,
Die Freuden fliehn wie Nebelschaum!
Und trifft dich heut' ein Sonnenstrahl,
So trifft dich morgen Noth und Qual. Und hast ein Röslein du gepflückt,
Wird eine Lilie dir geknickt;
Drum häng' dein Herz allein an das,
Was ewig bleibt ohn' Unterlaß. Ja, ich beneide diese lauen Lüfte,
Die tändelnd dir die heißen Schläfe kühlen;
Nicht sehen kann ich, ohne Neid zu fühlen,
Wie sie die goldnen Locken dir zerwühlen!"	l0020170	ANGER#LOVE
857	Trotzkopf Schuster, Friedrich Wilhelm	"Ich hasse, und hasse mit glühender Kraft —
Vor allem die Feinde des Schönen
Und jeden, dem es Freude schafft,
Die Würde des Menschen zu höhnen;
Die hass' ich mit wilder, flammender Glut
Und sag' es mit frohem, offenem Mut:
Ich lasse mich nicht versöhnen."	0.0	1.0	0.0	0.0	1.0	0.0	"Trotzkopf
Schuster, Friedrich Wilhelm Mich hat zu einer eigenen Art
Die Mutter Natur geboren.
So hab' ich mich treu bis heute bewahrt
Zum Trotze den Weisen und Thoren.
Und was sie auch reden hin und her,
Das ändert und wandelt mich nimmermehr;
Ihr Reden ist verloren. Ich liebe im ganzen vollen Sinn
Und bin dem Geliebten ergeben
Mit allem, was ich habe und bin,
Mit meinem Wollen und Streben.
Mein Lieben ist tief und echt und wahr,
Verschmolzen im Innern ganz und gar
Mit meinem eigensten Leben. Ich hasse, und hasse mit glühender Kraft —
Vor allem die Feinde des Schönen
Und jeden, dem es Freude schafft,
Die Würde des Menschen zu höhnen;
Die hass' ich mit wilder, flammender Glut
Und sag' es mit frohem, offenem Mut:
Ich lasse mich nicht versöhnen."	l00130447	ANGER#LOVE
5332	Und droht auch Nacht der Schmerzen ganz Landesmann, Heinrich [Pseud. Lorm, Hieronymus]	"Und droht auch Nacht der Schmerzen ganz
Landesmann, Heinrich"	0.0	0.0	0.0	0.0	0.0	1.0	"Und droht auch Nacht der Schmerzen ganz
Landesmann, Heinrich"	l00160209	SADNESS
