	DocName	Text	Agitation	Anger	Fear	Joy	Love	Sadness	Context	ID	label
7779	Rath Böttger, Adolf	"Was Dich erfreut, was Dich bewegt,
Verschließ' es treu in Deiner Brust,
Der scheelen Blicke Neid erregt
Des Frohsinns blumenheitre Lust."	1.0	1.0	0.0	1.0	0.0	0.0	"Rath
Böttger, Adolf Was Dich erfreut, was Dich bewegt,
Verschließ' es treu in Deiner Brust,
Der scheelen Blicke Neid erregt
Des Frohsinns blumenheitre Lust."	l0080069	AGITATION#ANGER#JOY
8052	Tiefste Qual Conradi, Hermann l0040092	"verweht von deines Schmerzes Riesenflammen.
Du sinnst und sinnst... in tollen Takten fliegt
dein Puls — — als müßtest du den Fluch verdammen,"	0.0	1.0	0.0	0.0	0.0	1.0	"Tiefste Qual
Conradi, Hermann Hast du des Daseins tiefste Qual empfunden?
Kam über dich einmal der wilde Schmerz,
der zu dir schreit aus deiner Seele Wunden? Es krampft sich in Titanenweh das Herz,
vom Daseinsekel angepackt, zusammen,
und von der Lippe stiehlt sich Hohn und Scherz, verweht von deines Schmerzes Riesenflammen.
Du sinnst und sinnst... in tollen Takten fliegt
dein Puls — — als müßtest du den Fluch verdammen,"	l0040092	ANGER#SADNESS
4438	Pierrot Schaukal, Richard l0090071	"Das ist der alte Vollmondträumer nicht,
Der unsern Vätern durch die Thüre lachte.
Tot ist sein Witz, das Licht, das er uns brachte.
Heute schreckt uns sein Gespenst, so bleich und licht."	0.0	0.0	1.0	1.0	0.0	0.0	"Pierrot
Schaukal, Richard Das ist der alte Vollmondträumer nicht,
Der unsern Vätern durch die Thüre lachte.
Tot ist sein Witz, das Licht, das er uns brachte.
Heute schreckt uns sein Gespenst, so bleich und licht."	l0090071	FEAR#JOY
111	Natur Henckell, Karl l0070202	"Natur, allheil'ge
Heilende Göttin,
An deinen vollen,
Nährenden Brüsten
Lieg' ich und schlürfe
Milch des Lebens.
Aus deinem Munde
Geht des Windes
Wunderathem
Und löscht mit schnell
Vergang'nen Wetters
Feuchtem Hauch
Der Wangen stürmisch
Aus Herzenstiefen
Steigende Hochgluth.
Deiner Locken
Grüne Fluthen
Wogen rauschend
Über mir,
Und nieder schaut
Dein blaues, klares,
Glänzendes Auge
Wonnig lächelnd.
O, Lebensschauer
Der Weseneinheit,
Verschlung'nes Weben
Des Weltenall's!
Ich seh' es fluthen
In ew'gem Strome,
Ich seh' es wachsen
Zu ew'gem Bau.
Such' ich die Quelle,
So sprüht ein Nebel
Und hüllt den Blick mir,
Und wo begründet,
Des Hauses Pfeiler,
Die Räthselstelle
Ich fand sie nicht.
Und dennoch bet' ich
Voll süßen Grauens
Zu deiner Hoheit,
Mutter Natur
Und schlürfe durstend
An deinen vollen,
Nährenden Brüsten
Milch des Lebens."	1.0	0.0	0.0	1.0	1.0	0.0	"Natur
Henckell, Karl Natur, allheil'ge
Heilende Göttin,
An deinen vollen,
Nährenden Brüsten
Lieg' ich und schlürfe
Milch des Lebens.
Aus deinem Munde
Geht des Windes
Wunderathem
Und löscht mit schnell
Vergang'nen Wetters
Feuchtem Hauch
Der Wangen stürmisch
Aus Herzenstiefen
Steigende Hochgluth.
Deiner Locken
Grüne Fluthen
Wogen rauschend
Über mir,
Und nieder schaut
Dein blaues, klares,
Glänzendes Auge
Wonnig lächelnd.
O, Lebensschauer
Der Weseneinheit,
Verschlung'nes Weben
Des Weltenall's!
Ich seh' es fluthen
In ew'gem Strome,
Ich seh' es wachsen
Zu ew'gem Bau.
Such' ich die Quelle,
So sprüht ein Nebel
Und hüllt den Blick mir,
Und wo begründet,
Des Hauses Pfeiler,
Die Räthselstelle
Ich fand sie nicht.
Und dennoch bet' ich
Voll süßen Grauens
Zu deiner Hoheit,
Mutter Natur
Und schlürfe durstend
An deinen vollen,
Nährenden Brüsten
Milch des Lebens."	l0070202	AGITATION#JOY#LOVE
2633	Der kranke Mond Hartleben, Otto Erich [alt. Hartleben, O. Erich; Hartleben, Erich]	"Den Liebsten, der, im Sinnenrausch
gedankenlos, zur Liebsten schleicht,
belustigt deiner Strahlen Spiel —
dein bleiches, qualgebornes Blut,
du nächtig todeskranker Mond."	0.0	0.0	0.0	1.0	1.0	1.0	"Der kranke Mond
Hartleben, Otto Erich [alt. Hartleben, O. Erich; Hartleben, Erich] Du nächtig todeskranker Mond
dort auf des Himmels schwarzem Pfühl,
Dein Blick, so fiebernd übergroß,
bannt mich wie fremde Melodie. An unstillbarem Liebesleid
stirbst du, an Sehnsucht, tief erstickt.
Du nächtig todeskranker Mond
dort auf des Himmels schwarzem Pfühl. — Den Liebsten, der, im Sinnenrausch
gedankenlos, zur Liebsten schleicht,
belustigt deiner Strahlen Spiel —
dein bleiches, qualgebornes Blut,
du nächtig todeskranker Mond."	l00100127	JOY#LOVE#SADNESS
3653	Sänger und Dichter Weishaupt, Karl	"Einsam rauscht der Wasserfall
Durch die stillen Felder,
Einsam schlägt die Nachtigall
Durch die stummen Wälder;
Jubilirend, lustig leicht,
Einsam durch die Lüfte steigt
Auf der Leiter ihrer Lieder
Froh die Lerche auf und nieder."	0.0	0.0	0.0	1.0	0.0	1.0	"Sänger und Dichter
Weishaupt, Karl Einsam rauscht der Wasserfall
Durch die stillen Felder,
Einsam schlägt die Nachtigall
Durch die stummen Wälder;
Jubilirend, lustig leicht,
Einsam durch die Lüfte steigt
Auf der Leiter ihrer Lieder
Froh die Lerche auf und nieder."	l0020175	JOY#SADNESS
6455	Die Perle Schottin, Johann David Friedrich	"Nun ward sie mein, die edle Gabe.
Ach, Alles, was ich hab' und bin,
Das bot ich als geringe Habe
Und gab es für das Kleinod hin.
Fahrt wohl, ihr Schätze dieser Erden,
Zieht hin, der Eitelkeit Gefährten!
Ihr schaffet im Erwerben Müh',
Ihr bringet Sorgen im Besitzen
Und möget wohl dem Weisen nützen,
Doch ohne jenes Kleinod nie."	0.0	0.0	1.0	1.0	0.0	1.0	"Die Perle
Schottin, Johann David Friedrich Das Kleinod hab' ich nun gefunden,
Geboren in geheimer Nacht,
Das Kleinod, das bei Schmerz und Wunden
Der Heiland an das Licht gebracht.
Verborgen lag es in den Tiefen,
Die Länder und die Völker schliefen
Und ahneten dies Kleinod nicht.
Er stieg hinab zum Todesthale,
Errang den Sieg, zerbrach die Schale,
Und trug sein Kleinod an das Licht. Nun fragt' ich oft bei stillen Thränen:
War's nur ein Wahn, der mich betrog,
Indem ein unbekanntes Sehnen
Mich über Berg und Hügel zog?
Die Bürgschaft wär' mir längst gegeben:
Du darfst das Köstlichste erstreben;
Wer sucht, dem ist das Kleinod nah.
Mich trieben Hoffnung und Entsetzen,
Bis ich bei tausend Erdenschätzen
Die schöne Perle liegen sah. Nun ward sie mein, die edle Gabe.
Ach, Alles, was ich hab' und bin,
Das bot ich als geringe Habe
Und gab es für das Kleinod hin.
Fahrt wohl, ihr Schätze dieser Erden,
Zieht hin, der Eitelkeit Gefährten!
Ihr schaffet im Erwerben Müh',
Ihr bringet Sorgen im Besitzen
Und möget wohl dem Weisen nützen,
Doch ohne jenes Kleinod nie."	l00200041	FEAR#JOY#SADNESS
4259	Über Nacht Elze, Karl	"Besorgte Mutterhände decken
Das innre Walten der Natur,
Von ihren Wundern, ihren Schrecken
Gewährt sie leise Ahnung nur;
Wer sah die Knospe sich erschließen?
Wer weiß, wo sich der Sturm entfacht?
Die Schleier, die das All umfließen,
Sie lüften nur sich über Nacht."	0.0	0.0	1.0	0.0	0.0	0.0	"Über Nacht
Elze, Karl Besorgte Mutterhände decken
Das innre Walten der Natur,
Von ihren Wundern, ihren Schrecken
Gewährt sie leise Ahnung nur;
Wer sah die Knospe sich erschließen?
Wer weiß, wo sich der Sturm entfacht?
Die Schleier, die das All umfließen,
Sie lüften nur sich über Nacht."	l00130105	FEAR
7574	Noch einen Gang Reisewitz, Gustav	"In deutschem Lande sterb' ich nicht,
Nicht hier werd' ich begraben;
Wo die Wüste sich dehnt, das Meer sich bricht,
Werd' ich mein Bette haben.
Doch Nachts entsteigt mein Geist dem Sand,
Irrt über Meer und Berge,
Und segnet liebend und unerkannt,
Doch thränenlos die Särge! —"	0.0	0.0	0.0	0.0	1.0	1.0	"Noch einen Gang
Reisewitz, Gustav Noch einen Gang, einen schweren Gang
Hab' ich zu thun:
Die alte, düstre Mauer entlang,
Wo die Todten ruhn,
Zu einem Grab ohne Kreuz und Stein,
Wo keine Cypressen klagen;
Man senkte hier zwei Herzen ein,
Die heiß für mich geschlagen. 's ist trübe Nacht, und ungesehn
Ans Älterngrab ich trete,
Die Trauerweiden hör' ich wehn,
Sie flüstern wie leise Gebete;
Zur vollen Weihrauchwolke schwillt
Der Duft der Lilienblüte,
Ein wehmuthsschweres Seufzen quillt
Schmerzlich aus meinem Gemüthe. In deutschem Lande sterb' ich nicht,
Nicht hier werd' ich begraben;
Wo die Wüste sich dehnt, das Meer sich bricht,
Werd' ich mein Bette haben.
Doch Nachts entsteigt mein Geist dem Sand,
Irrt über Meer und Berge,
Und segnet liebend und unerkannt,
Doch thränenlos die Särge! —"	l0020137	LOVE#SADNESS
3846	Trost in Schmerzen Prutz, Robert [alt. Prutz, Robert Eduard]	"Und alles Weh, das seit der ersten Stunde
Der Menschheit Brust durchwühlt mit bangem Sehnen,
Es brennt in meiner Seele Grunde
Und lindert sich in milden Thränen."	0.0	0.0	0.0	0.0	1.0	1.0	"Da, bei dem düstern Glanz der Trauerkerzen,
Hab' ich zuerst begriffen und empfunden,
Dass es ein Glück auch giebt der Schmerzen
Und dass auch Rosen blühn aus Wunden. Als hätt' erst jetzt die Welt sich mir erschlossen,
Seitdem mein Auge überquillt von Zähren,
So seh' ich tausend Leidgenossen,
Die meine Trauer mir verklären. Wie anders jetzt nach frühverblühtem Lenze
Berührt die welke Blume mich am Wege,
Seit ich die winterlichen Kränze
Auf einen theuern Hügel lege! Wie anders hör' die Nachtigall ich schlagen,
Wie anders hallt mir's aus der Lerche Chören,
Seitdem man ihn dahingetragen,
Der keine Lerche mehr wird hören! Ja selbst am Himmel dort die ewgen Sterne,
Sie scheinen inniger mir zuzuwinken,
Seit ich in grenzenlose Ferne
Ein leuchtend Antlitz sah versinken. Und alles Weh, das seit der ersten Stunde
Der Menschheit Brust durchwühlt mit bangem Sehnen,
Es brennt in meiner Seele Grunde
Und lindert sich in milden Thränen."	l00160230	LOVE#SADNESS
2833	Auf dem Felde der Ehre Altenbernd, Ludwig	"Heran rollt die Woge, hoch hebt sie den Kahn,
Tief schießt er hinab dann auf schäumender Bahn,
Die Planken, sie krachen und beben.
Jetzt nahe dem Wrack schon — die Ruder gefaßt!
Dort folgen drei Männer am schwankenden Mast
Dem Kampf um Tod und um Leben;
Doch die See übertönt, und der Sturm verweht
Der Hoffnung Ruf und der Angst Gebet."	0.0	0.0	1.0	1.0	0.0	0.0	"Auf dem Felde der Ehre
Altenbernd, Ludwig War das ein Heulen, ein Sturmgebraus
Die ganze Nacht um das Fischerhaus,
Als sollte die Welt schier vergehen!
Den Fischer treibt es im Morgengraun,
Von luftiger Düne hinaus zu schaun,
Ein Fahrzeug vielleicht zu erspähen.
Und wahrlich! dort ferne — er täuscht sich nicht —
In schäumender Brandung ein Wrack in Sicht. Hoch wälzen die Wogen sich über das Schiff,
Das eingekeilt auf dem Felsenriff,
Dem tückischen, längst ihm bekannten.
Der Segel Fetzen, vom Sturm erfaßt,
Wie Möwen flattern sie um den Mast,
Drei Männer, so scheint's, in den Wanten.
Hier gilt kein Säumen: „Ein Schiff in Not!
Herbei, herbei mit dem Rettungsboot!“ Da kommt es, mit sieben Lotsen bemannt;
Wie sicher das Auge, wie fest die Hand
Der wettergestählten Gesellen!
Nicht denken sie lange an Weib und Kind,
Sie prüfen die Brandung, die See, den Wind,
Das Schiff dort in sprühenden Wellen,
Sie müssen's gewinnen, sie müssen hinaus:
„Was sinken, ertrinken! Gott wacht übers Haus!“ Die Brandung rollt, und der Sturmwind braust;
Sie führen die Ruder mit wuchtiger Faust,
Mit Händen von Eisen das Steuer.
Voran nun die Spitze — setzt ein mit Macht!
Du hinten am Steuer, hab acht, hab acht!
Die Woge dort scheint nicht geheuer,
Und trifft sie zur Seite des Bootes Wand,
Tritt nimmer ein Fuß mehr auf trocknen Sand. Heran rollt die Woge, hoch hebt sie den Kahn,
Tief schießt er hinab dann auf schäumender Bahn,
Die Planken, sie krachen und beben.
Jetzt nahe dem Wrack schon — die Ruder gefaßt!
Dort folgen drei Männer am schwankenden Mast
Dem Kampf um Tod und um Leben;
Doch die See übertönt, und der Sturm verweht
Der Hoffnung Ruf und der Angst Gebet."	l00130014	FEAR#JOY
972	Selig seid Ihr, die Schaffenden Hart, Julius l00170097	"Selig seid Ihr, die Schaffenden!
An der jungen Natur nährendem Mutterbusen
ruht ihr, trinkend die heimlichen Säfte,
speisend vom Brote der Himmelsgebornen."	0.0	0.0	0.0	1.0	0.0	0.0	"Selig seid Ihr, die Schaffenden
Hart, Julius Selig seid Ihr, die Schaffenden!
An der jungen Natur nährendem Mutterbusen
ruht ihr, trinkend die heimlichen Säfte,
speisend vom Brote der Himmelsgebornen."	l00170097	JOY
1551	SCHWERMUT S. FRIEDLAENDER l0029033	"Wer dies stumme Geheimnis hört,
Wird schweigen,
Sein Haupt verstört
Wird sich neigen."	0.0	1.0	1.0	0.0	0.0	0.0	"Wer mein trübes Geheimnis ahnt,
Wird erblassen,
Er ist gemahnt
Und verlassen. Er wohnt allein
Und muß warten,
Still spricht sein Garten
Ihm Pein. Er geht wohl,
Aber sein Wandern
Führt nicht zu andern.
Er bleibt hohl. Die linde Blume
In seiner Hand
Bröckelt zur Krume,
Schwand. Dunkel blickt er
In den Grauhimmel,
In Gift erstickt er,
Die Luft ist Schimmel. Wer dies stumme Geheimnis hört,
Wird schweigen,
Sein Haupt verstört
Wird sich neigen."	l00300044	ANGER#FEAR
2692	Tote Stunde Wertheimer, Paul	"Menschen sterben von mir ab wie Blüten
Meines lieben Baumes vor dem Fenster.
Gestern war er noch voll rot und weißen
Glanzes, sieh, nun ist er grün und keimend.
Hat ein Wandrer an dem Stamm geschüttelt —
Solch ein aufrecht-großer Lebensschreiter?
Sprach zu laut ein Vogel im Gezweige?
Murmelte der Wind zur Nacht von neuen,
Ahnungsvollen, ungewissen Dingen —
Und die Blüten stoben hin erschrocken
Und sie fielen weit, weit ab und starben..."	0.0	0.0	1.0	0.0	1.0	0.0	"Tote Stunde
Wertheimer, Paul Menschen sterben von mir ab wie Blüten
Meines lieben Baumes vor dem Fenster.
Gestern war er noch voll rot und weißen
Glanzes, sieh, nun ist er grün und keimend.
Hat ein Wandrer an dem Stamm geschüttelt —
Solch ein aufrecht-großer Lebensschreiter?
Sprach zu laut ein Vogel im Gezweige?
Murmelte der Wind zur Nacht von neuen,
Ahnungsvollen, ungewissen Dingen —
Und die Blüten stoben hin erschrocken
Und sie fielen weit, weit ab und starben..."	l0030436	FEAR#LOVE
2840	Wer keinen Frühling hat Prechtler, Otto	"Wer keinen Frühling hat, dem blüht er nicht,
Wer schweigt, dem tönt kein Echo hier auf Erden,
Weß Herz nicht dichtet, der faßt kein Gedicht,
Und wer nicht liebt, dem wird nicht Liebe werden."	1.0	0.0	0.0	0.0	1.0	0.0	"Wer keinen Frühling hat
Prechtler, Otto Wer keinen Frühling hat, dem blüht er nicht,
Wer schweigt, dem tönt kein Echo hier auf Erden,
Weß Herz nicht dichtet, der faßt kein Gedicht,
Und wer nicht liebt, dem wird nicht Liebe werden."	l0080391	AGITATION#LOVE
147	Der Wind Sallet, Friedrich von	"Der Wind
Sallet, Friedrich von"	0.0	0.0	0.0	0.0	0.0	0.0	"Der Wind
Sallet, Friedrich von"	l00200128	NONE
2	Am Morgen Lingg, Hermann l0080333	"Im Lichte deiner Sterne wähnen
Die treuen Blicke wir zu schau'n,
Die uns verstehn und unsre Thränen."	0.0	0.0	0.0	1.0	0.0	1.0	"Am Morgen
Lingg, Hermann Ich sah dich im azurnen Schleier,
In deinen Rosen, Sommernacht!
Und hab' gewacht in stiller Feier. Im Lichte deiner Sterne wähnen
Die treuen Blicke wir zu schau'n,
Die uns verstehn und unsre Thränen."	l0080333	JOY#SADNESS
3052	Der April und die Sonne Meyern-Hohenberg, Gustav von [alt. Meyern, Gustav von]	"„Was hab' ich begangen? wie that ich ihr weh?“
So fragt er betäubt. Du Ärmster, mit nichten!
Brauchst hinter die Wolken dort nur, in der Höh',
Zu neuem Entzücken die Blicke zu richten!"	0.0	0.0	0.0	1.0	0.0	1.0	"Wer stets von der Sonne nur rühmen will,
Als ob sie ein Herz voll Liebe hätte,
Der höre das Schicksal des armen April
Und richte dann über die Erzkokette. Der junge April in der schönen Zeit,
Wo die Herzen noch nicht gelernt, sich zu schützen,
Sah nach der Sonne oft beiseit',
Das merkte die Sonne und wußt' es zu nützen. Erst huschte sie, räthselhaft fragend und doch
Ganz deutlich schon, über ihn weg mit dem Blicke:
Halt, dacht' er, was war das? — Doch zweifelt' er noch,
Es ging ihm beinahe zu rasch mit dem Glücke. Da ersah sie's und traf ihn mit glühendem Strahl
Um Mittag — dem war er nur zu empfänglich!
Ha, wie der elektrisch mit einem Mal
Das Herz ihm entzündete überschwenglich! O weh, jetzt war er in ihrer Gewalt,
Und grausam begann sie mit ihm zu scherzen,
Denn plötzlich blickt sie so kalt, so kalt,
Daß der junge Trieb ihm erstarrt im Herzen. „Was hab' ich begangen? wie that ich ihr weh?“
So fragt er betäubt. Du Ärmster, mit nichten!
Brauchst hinter die Wolken dort nur, in der Höh',
Zu neuem Entzücken die Blicke zu richten!"	l0080362	JOY#SADNESS
3418	Unterwegs Semmig, Hermann	"Wir saßen wie erstarrt, als er zu Ende,
Und scheu und schweigend ging ein Jeder fort;
Er aber drückt' sein Haupt in beide Hände
Und murmelte für sich das düstre Wort:
„Wie er steh' ich auf dieser Welt allein,
Ich möchte wieder heim im Bagno sein.“ —"	1.0	0.0	0.0	0.0	1.0	1.0	"„Und gingen die Geschäfte nur etwas“,
Sprach der Hausirer, „ich tränk' auch ein Glas;
Doch immer größer wird die Noth im Volke.“ Er seufzt' und alle schwiegen wie zuvor.
Auf einmal riesig aus der Tabackswolke
Hob sich der greise Vagabund empor.
Um seine Brauen lag es lange schon
Wie eines Wetters unheimliches Drohn,
Und auf der Stirne seine Ader schwoll,
Und donnernd also jetzt sein Wort erscholl:
„Wo liegt die Quelle von des Volkes Noth?
Im Volke selbst und seinem feigen Dulden!
Wollt ihr nicht ewig eure Noth verschulden,
So ruft verzweifelt aus: Brot oder Tod!
Armsel'ge Zeit, wo statt auf Barrikaden
Zu bluten für sein Recht, der freie Mann
Nur auf der Guillotine sterben kann!
Im Bagno nur bei meinen Kameraden
Lebt wie des Elementes wilde Kraft
Noch ungezähmt und frei die Leidenschaft;
Zurück zu ihnen sehne ich mich wieder,
Ich steh' auf dieser Welt sonst ganz allein,
Fast wie der Greis, der mir fällt eben ein.
Noch rieselt kalt es mir durch alle Glieder,
Denk' ich an das, was ich erzählen will.“ Er setzte sich, wir aber horchten still.
„'s war Neunundachtzig beim Bastillensturm,
Die Glocken heulten wild von jedem Thurm
Und um die alte finstre Zwingburg her
Schwoll heulend wie der Sturm des Volkes Meer ...“ „Ihr war't dabei“, warf froh erstaunt ich ein,
„Ihr kämpftet mit in jenen Heldenreih'n?
Das war ein Volk noch, nicht wie die, so heute
Sich ihres Herr'n verkaufen selbst als Beute;
Das wußte noch zu kämpfen, ja zu sterben,
Sobald es galt die Freiheit zu erwerben.“ „Ich war dabei; ein Knabe von neun Jahren,
Kämpft' ich ein Mann in jenen Heldenscharen.
Heiß brütete der Julisonne Glut,
Doch heißer kochte noch in uns das Blut.
Die Veste fiel; was wird, was muß nicht fallen,
Wenn einig sich ein Volk zum Kampf erbebt!
Wie alles kam, bekannt ist es euch Allen;
Doch höret weiter, was ich da erlebt.
Wildflutend stürzte zügellos die Menge
Sich durch die Höfe, Treppen, Keller, Gänge;
Die Opfer suchten wir der Tyrannei,
Und jubelnd riefen wir: Frei seid ihr, frei!
Aus einem Kerker aber stieg ein Greis,
Verwelkt sein Antlitz und das Haar schneeweiß.
Er starrt' uns an, es war ihm wie ein Traum;
Ans Geh'n längst nicht gewöhnt, vermochten kaum
Die Füße seines Leibes Last zu tragen.
Doch nannt' er Straß' und Haus auf unser Fragen
Nach seiner Wohnung, die nun funfzig Jahre,
Fluch den Tyrannen! er nicht mehr gesehn,
Und Männer trugen ihn auf einer Bahre;
Wie ein Triumphzug war es anzusehn.
Wir kamen an; man öffnete, man frug,
Maß dann mit kalt neugierig fremden Blicken
Den Alten, den man auf der Bahre trug,
Und schüttelte den Kopf. Mit festem Nicken
Bestätigte jedoch der mürbe Greis,
Was er verwirrt fast selbst bezweifelt hätte:
'Ja wohl, hier ist's, ich weiß doch, was ich weiß;
Dies ist mein Haus und meine Heimatsstätte.
Wo ist denn meine Frau?' — Noch Viele kamen,
Doch nicht ein Einz'ger kannte ihren Namen;
Man sprach wol was von einer jungen Frau,
Die plötzlich, als verhaftet ward ihr Gatte,
Der Schmerz aufs Todtenbett geworfen hatte,
Doch wußte Niemand mehr etwas genau.
Dreimal schon war das Haus verkauft indessen
Und wem es sonst gehörte längst vergessen.
Wir fragten in der Nachbarschaft umher,
Umsonst! es kannt' ihn Niemand, Niemand mehr.
Hinstarben seine Freunde Jahr um Jahr,
Indeß er lebend wie begraben war;
Zwei Menschenalter schlossen ihre Reih'n,
Und als er wiederkam, stand er allein.
Da brach aus seiner Brust ein stöhnend Ach,
Und aus den Augen ihm ein Thränenbach.
So stand er in sich schmerzgebrochen da,
Indeß die bleiche Menge auf ihn sah.
Dann zuckt' er wie in Wuth, wie krampfhaft rafft'
Er sich empor: 'Was steht ihr da und gafft?
Fluch eurer Freiheit, die mein Bett mir nahm,
Die in die Wüste mich zu stoßen kam!
Mein Kerker war mein einziges Asyl;
Wo ich daheim, bin ich wie im Exil.
Dort war doch eine Spinne mein Gefährte,
Jetzt aber steh' ich einsam auf der Erde.
Hoch leb' der König, der ein Dach mir gab!
Mir bleibt nun keine Heimat als das Grab!'
Wir wagten nicht der Läst'rung ihn zu zeihn,
Stumm wich die Meng', entsetzt; er blieb allein.
Mitleidig nahm ihn Einer in sein Haus,
Dort haucht' er bald die müde Seele aus.“ — Wir saßen wie erstarrt, als er zu Ende,
Und scheu und schweigend ging ein Jeder fort;
Er aber drückt' sein Haupt in beide Hände
Und murmelte für sich das düstre Wort:
„Wie er steh' ich auf dieser Welt allein,
Ich möchte wieder heim im Bagno sein.“ —"	l0020151	AGITATION#LOVE#SADNESS
3017	Hoffnung Kletke, Hermann	"Blüthen und Blätter, immer
Streben sie himmelwärts;
Nicht brauchst du der Sonne Schimmer,
Du brauchst ein menschliches Herz!"	0.0	0.0	0.0	1.0	0.0	1.0	"Hoffnung
Kletke, Hermann O Hoffnung, milde Blume,
Täglich begieß' ich dich;
Du gabst zum Eigenthume
Dem weinenden Herzen dich. Blüthen und Blätter, immer
Streben sie himmelwärts;
Nicht brauchst du der Sonne Schimmer,
Du brauchst ein menschliches Herz!"	l0080305	JOY#SADNESS
5048	Schwester, komm mit! Beutler, Margarete	"Schwester, komm mit!
Deine Hände sind zart und schlank —
Mir ist um dich so bang — —
Schwester, komm mit!
Ob dich der Schlamm geboren,
Ob dich das Laster fand
Noch an der Kindheit Rand —
Ob dich die Not erkoren — —
Ich will nicht fragen.
Mein Stübchen ist friedvoll rein,
Da sind wir beide allein,
Und ich will dir Liebes sagen.
Ich will dich Schwester nennen
Um der Sehnsucht willen,
Die wir alle kennen.
Ich bette dein Haupt in meinen Schoß
Und spreche dich aller Sünde los:
Du sollst rein
Diesen kurzen Abend sein
Um meiner Sehnsucht willen.
— — Schwester, komm mit!"	0.0	0.0	1.0	0.0	1.0	0.0	"Schwester, komm mit!
Beutler, Margarete Schwester, komm mit!
Deine Hände sind zart und schlank —
Mir ist um dich so bang — —
Schwester, komm mit!
Ob dich der Schlamm geboren,
Ob dich das Laster fand
Noch an der Kindheit Rand —
Ob dich die Not erkoren — —
Ich will nicht fragen.
Mein Stübchen ist friedvoll rein,
Da sind wir beide allein,
Und ich will dir Liebes sagen.
Ich will dich Schwester nennen
Um der Sehnsucht willen,
Die wir alle kennen.
Ich bette dein Haupt in meinen Schoß
Und spreche dich aller Sünde los:
Du sollst rein
Diesen kurzen Abend sein
Um meiner Sehnsucht willen.
— — Schwester, komm mit!"	l0030016	FEAR#LOVE
10	PHANTASIE WILHELM KLEMM l00300187	"Wohlan! Wohlauf! altes Herz! Mit unzähligen Maschen
Ziehen die schimmernden Träume über die Welt.
Wer hat sie gewebt? Wer will ihre Enden erhaschen?
Strahlender Schmuck, der ins Unendliche fällt."	1.0	0.0	0.0	0.0	0.0	0.0	"PHANTASIE Ich sehe die Geister in dunklen Lauben zechen
Und schimmernde Weiber sich dehnen auf nackten Thronen.
Ich höre, wie Riesen ihre Fesseln zerbrechen.
Fahl schimmern die Schlösser, in denen die Greifen wohnen. Kolosse schwanken heran. Cherubgestalten,
Nacht im wilden Auge, schwarz rauscht ihr Gefieder
Empor. Lodernde Fahnen entfalten
Sich. Chöre verhallen und wilde Sturmlieder. Wohlan! Wohlauf! altes Herz! Mit unzähligen Maschen
Ziehen die schimmernden Träume über die Welt.
Wer hat sie gewebt? Wer will ihre Enden erhaschen?
Strahlender Schmuck, der ins Unendliche fällt."	l00300187	AGITATION
2760	Gedanken-Begegnung Feller, Josef [alt. Feller, Joseph]	"„Schau doch, heute steht der Nachbar
Schon so früh vor seiner Thür,
Und aus seinem Antlitz leuchtet
Neue Vaterfreud' herfür!“ —"	0.0	0.0	0.0	0.0	0.0	0.0	"Gedanken-Begegnung
Feller, Josef  „Schau doch, heute steht der Nachbar
Schon so früh vor seiner Thür,
Und aus seinem Antlitz leuchtet
Neue Vaterfreud' herfür!“ —"	l00130109	NONE
1018	Ver sacrum Schoenaich-Carolath, Prinz Emil von [alt. Schönaich-Carolath, Prinz Emil von; Schoenaich-Carolath, Emil zu]	"Das mahnt mich an sündige Städte
Voll Lichtgewirr und Samt,
Wo reich aus goldnem Geräte
Der Weihrauch der Luft geflammt."	0.0	0.0	0.0	1.0	0.0	0.0	"Ver sacrum
Schoenaich-Carolath, Prinz Emil von [alt. Schönaich-Carolath, Prinz Emil von; Schoenaich-Carolath, Emil zu] Wir saßen am Strande der Syrten,
Es rollte und grollte das Meer,
Ein Duft von Narden und Myrten
Zog tief aus Süden her. Die Wellen brausen und funkeln,
Doch bäumt sich mein Herz vor Weh,
Wenn ich das große Verdunkeln
Unsres Lebens seh'. Wir haben die weißen Paläste
Der Träume hochgetürmt,
Wir haben, zwei jubelnde Gäste,
Den Himmel des Glücks erstürmt. Das mahnt mich an sündige Städte
Voll Lichtgewirr und Samt,
Wo reich aus goldnem Geräte
Der Weihrauch der Luft geflammt."	l0030380	JOY
